time	SG_2E_top	SG_3E_top	SG_4E_top	SG_4E_bot	SG_5E_top	SG_5E_bot	SG_6E_top	SG_7E_top	DCDT_Right_Slab_A1	DCDT_Right_Slab_A2	DCDT_Right_Slab_A3	DCDT_Right_Slab_B1	DCDT_Right_Slab_B3	DCDT_Left_Slab_B1	DCDT_Left_Slab_B2_Bot	DCDT_Left_Slab_B3	DCDT_Left_Slab_C1	DCDT_Left_Slab_C2	DCDT_Left_Slab_C3	DCDT_Beam_B2_Top	volt_ch17	volt_ch18	volt_ch19	volt_ch20
2026-03-24 13:23:04.255169	0.000317	-0.000661	0.006994	0.012294	-0.000178	0.000219	-0.000913	0.000190	0.186877	0.540614	-0.540302	-1.217885	0.398396	-1.232337	1.580476	0.413176	3.110388	3.055866	3.681235	3.271657	0.020683	0.005903	0.000648	-0.000009
2026-03-24 13:23:05.255106	0.000316	-0.000662	0.006993	0.012295	-0.000178	0.000221	-0.000915	0.000190	0.186549	0.540614	-0.540959	-1.217557	0.398725	-1.232337	1.581133	0.413833	3.110717	3.056523	3.681235	3.271657	0.020683	0.005903	0.000320	-0.000009
2026-03-24 13:23:06.267058	0.000314	-0.000663	0.006991	0.012294	-0.000180	0.000222	-0.000915	0.000189	0.186549	0.540285	-0.540630	-1.217885	0.399382	-1.232337	1.580804	0.413505	3.110388	3.055866	3.680578	3.271329	0.021012	0.005903	0.000648	-0.000009
2026-03-24 13:23:07.244128	0.000316	-0.000663	0.006993	0.012294	-0.000177	0.000223	-0.000916	0.000189	0.186877	0.540614	-0.540630	-1.217557	0.399053	-1.232337	1.580147	0.412520	3.111045	3.055537	3.680578	3.271329	0.020683	0.005903	-0.000009	-0.000009
2026-03-24 13:23:08.259977	0.000317	-0.000662	0.006995	0.012295	-0.000180	0.000219	-0.000913	0.000189	0.186220	0.540614	-0.540630	-1.217229	0.398068	-1.232665	1.579490	0.412191	3.110388	3.056523	3.681235	3.271657	0.020683	0.005903	0.000648	-0.000337
2026-03-24 13:23:09.256869	0.000315	-0.000662	0.006993	0.012295	-0.000179	0.000220	-0.000914	0.000188	0.186549	0.540285	-0.540630	-1.217557	0.397739	-1.232994	1.579819	0.412520	3.110388	3.056523	3.680907	3.271986	0.020683	0.005246	0.000648	0.000648
2026-03-24 13:23:10.241779	0.000315	-0.000664	0.006991	0.012293	-0.000178	0.000222	-0.000916	0.000190	0.186549	0.540614	-0.540630	-1.217229	0.398396	-1.232665	1.579819	0.411863	3.110388	3.055537	3.680578	3.271657	0.021012	0.005575	0.000977	-0.000009
2026-03-24 13:23:11.258731	0.000315	-0.000663	0.006992	0.012294	-0.000178	0.000223	-0.000916	0.000189	0.186549	0.539957	-0.540630	-1.217557	0.397739	-1.233322	1.578177	0.409892	3.111045	3.056523	3.680578	3.271657	0.021012	0.005903	0.000648	-0.000009
2026-03-24 13:23:12.245419	0.000315	-0.000662	0.006994	0.012295	-0.000178	0.000220	-0.000911	0.000189	0.186549	0.540614	-0.540302	-1.217557	0.397739	-1.233651	1.579162	0.409892	3.110717	3.056523	3.680578	3.271657	0.020683	0.005903	0.000320	-0.000009
2026-03-24 13:23:13.256136	0.000316	-0.000662	0.006994	0.012295	-0.000180	0.000218	-0.000913	0.000188	0.186549	0.540942	-0.540630	-1.217229	0.397739	-1.233979	1.578177	0.409235	3.110717	3.056523	3.680907	3.271986	0.020683	0.005903	0.000320	0.000648
2026-03-24 13:23:14.248943	0.000315	-0.000664	0.006992	0.012295	-0.000178	0.000222	-0.000915	0.000189	0.186549	0.540614	-0.540630	-1.217229	0.398725	-1.232994	1.579819	0.412191	3.110388	3.056194	3.680907	3.271329	0.021012	0.005903	0.000320	0.000320
2026-03-24 13:23:15.258231	0.000314	-0.000663	0.006992	0.012292	-0.000177	0.000223	-0.000915	0.000190	0.186549	0.540614	-0.540959	-1.216900	0.398068	-1.234308	1.578505	0.409892	3.110717	3.055866	3.680250	3.271986	0.021340	0.005575	0.000648	-0.000009
2026-03-24 13:23:16.256811	0.000315	-0.000662	0.006994	0.012295	-0.000179	0.000222	-0.000913	0.000188	0.186220	0.540614	-0.540630	-1.217557	0.398396	-1.233651	1.578834	0.411206	3.110717	3.055537	3.680578	3.271329	0.020355	0.005903	0.000320	-0.000009
2026-03-24 13:23:17.240567	0.000315	-0.000663	0.006993	0.012294	-0.000180	0.000219	-0.000912	0.000188	0.186220	0.540614	-0.540630	-1.217229	0.398725	-1.232337	1.579819	0.411863	3.110388	3.055866	3.680578	3.271329	0.021012	0.005575	0.000648	0.000320
2026-03-24 13:23:18.248992	0.000314	-0.000663	0.006991	0.012293	-0.000178	0.000222	-0.000915	0.000191	0.186549	0.540285	-0.540302	-1.217229	0.398725	-1.232665	1.579819	0.411863	3.110717	3.055866	3.680578	3.271657	0.020355	0.005575	0.000977	-0.000009
2026-03-24 13:23:19.239883	0.000314	-0.000663	0.006991	0.012294	-0.000178	0.000222	-0.000917	0.000190	0.186549	0.540614	-0.541287	-1.217229	0.399053	-1.231352	1.581790	0.414162	3.111045	3.055866	3.680578	3.271329	0.020683	0.005903	0.000977	-0.000009
2026-03-24 13:23:20.251262	0.000316	-0.000661	0.006993	0.012295	-0.000177	0.000220	-0.000914	0.000189	0.186877	0.540614	-0.540302	-1.217229	0.399382	-1.232337	1.580804	0.413176	3.110717	3.056194	3.679921	3.271329	0.021012	0.005246	0.000648	-0.000009
2026-03-24 13:23:21.239736	0.000316	-0.000661	0.006994	0.012295	-0.000179	0.000220	-0.000912	0.000190	0.187206	0.540942	-0.540630	-1.217229	0.398725	-1.232665	1.579819	0.412520	3.110388	3.055866	3.681235	3.271986	0.020355	0.006232	0.000648	-0.000009
2026-03-24 13:23:22.255709	0.000316	-0.000663	0.006992	0.012294	-0.000179	0.000222	-0.000914	0.000189	0.186877	0.540614	-0.540302	-1.217557	0.399382	-1.232009	1.581461	0.414490	3.111045	3.055866	3.680578	3.271986	0.020683	0.005575	0.000648	0.000320
2026-03-24 13:23:23.239447	0.000314	-0.000663	0.006991	0.012294	-0.000178	0.000223	-0.000916	0.000190	0.185892	0.540614	-0.540302	-1.217557	0.399382	-1.231680	1.580804	0.413505	3.110717	3.055866	3.680907	3.271986	0.020355	0.005575	0.000320	-0.000009
2026-03-24 13:23:24.256779	0.000315	-0.000663	0.006993	0.012295	-0.000177	0.000221	-0.000913	0.000190	0.186549	0.540614	-0.540630	-1.217557	0.398725	-1.231680	1.581133	0.413833	3.110717	3.055866	3.680578	3.271329	0.020683	0.005575	0.000648	0.000320
2026-03-24 13:23:25.253347	0.000316	-0.000661	0.006994	0.012296	-0.000179	0.000220	-0.000912	0.000190	0.186549	0.540614	-0.540630	-1.217557	0.399382	-1.232337	1.581461	0.414490	3.111045	3.056523	3.681235	3.271657	0.020355	0.005903	0.000320	-0.000009
2026-03-24 13:23:26.241302	0.000314	-0.000664	0.006993	0.012294	-0.000180	0.000222	-0.000915	0.000189	0.186220	0.540614	-0.540302	-1.217557	0.398725	-1.232337	1.580476	0.413505	3.110388	3.055866	3.680907	3.271986	0.020683	0.005903	0.000977	-0.000009
2026-03-24 13:23:27.258398	0.000314	-0.000664	0.006992	0.012294	-0.000178	0.000223	-0.000916	0.000191	0.186549	0.540614	-0.540959	-1.217229	0.399053	-1.231352	1.582446	0.415804	3.110717	3.056851	3.680907	3.271986	0.020683	0.005575	0.000648	0.000320
2026-03-24 13:23:28.253828	0.000314	-0.000662	0.006993	0.012294	-0.000179	0.000220	-0.000913	0.000191	0.186549	0.540614	-0.540959	-1.217229	0.399710	-1.230366	1.584089	0.417118	3.110717	3.055866	3.680578	3.271986	0.021012	0.005575	0.000977	0.000320
2026-03-24 13:23:29.253205	0.000316	-0.000661	0.006993	0.012296	-0.000180	0.000219	-0.000911	0.000191	0.186220	0.540614	-0.540630	-1.217557	0.399053	-1.231680	1.581790	0.414490	3.110060	3.055866	3.680907	3.271986	0.021012	0.005575	0.000648	-0.000009
2026-03-24 13:23:30.243595	0.000315	-0.000662	0.006993	0.012295	-0.000177	0.000221	-0.000914	0.000191	0.186220	0.540614	-0.540630	-1.217229	0.398725	-1.231352	1.581790	0.415147	3.110388	3.055866	3.680578	3.271986	0.021012	0.005903	0.000648	0.000320
2026-03-24 13:23:31.254340	0.000315	-0.000663	0.006993	0.012295	-0.000178	0.000223	-0.000916	0.000190	0.186220	0.541270	-0.540630	-1.217557	0.400039	-1.229709	1.584089	0.418103	3.110717	3.055866	3.680578	3.271329	0.021012	0.005903	0.000977	0.000648
2026-03-24 13:23:32.256676	0.000315	-0.000662	0.006994	0.012294	-0.000178	0.000220	-0.000914	0.000190	0.186877	0.540614	-0.540302	-1.217229	0.399053	-1.231352	1.581790	0.415476	3.110717	3.055866	3.680578	3.271657	0.021012	0.005903	0.000320	-0.000337
2026-03-24 13:23:33.237044	0.000315	-0.000661	0.006993	0.012293	-0.000181	0.000219	-0.000913	0.000189	0.186549	0.540614	-0.540959	-1.217229	0.398725	-1.232009	1.581461	0.414490	3.111374	3.055866	3.680578	3.271329	0.020683	0.005575	0.000648	-0.000009
2026-03-24 13:23:34.256316	0.000314	-0.000662	0.006993	0.012293	-0.000178	0.000221	-0.000916	0.000189	0.186549	0.540614	-0.540959	-1.217229	0.399053	-1.231023	1.582446	0.416132	3.111045	3.055866	3.680578	3.271986	0.021012	0.005903	0.000320	0.000320
2026-03-24 13:23:35.243117	0.000312	-0.000662	0.006992	0.012292	-0.000179	0.000222	-0.000916	0.000188	0.186220	0.540614	-0.540302	-1.217557	0.398725	-1.231680	1.581461	0.413833	3.110717	3.056523	3.680907	3.271986	0.020683	0.006232	0.000320	0.000320
2026-03-24 13:23:36.241501	0.000315	-0.000661	0.006993	0.012294	-0.000179	0.000220	-0.000913	0.000189	0.186877	0.540942	-0.540302	-1.217557	0.398725	-1.232337	1.580147	0.413176	3.110717	3.055866	3.680250	3.271329	0.020355	0.005575	0.000320	-0.000009
2026-03-24 13:23:37.257068	0.000315	-0.000660	0.006994	0.012295	-0.000178	0.000219	-0.000912	0.000190	0.186549	0.540285	-0.540630	-1.217885	0.398396	-1.232337	1.581133	0.413176	3.111045	3.055866	3.681563	3.271986	0.021012	0.005903	0.000648	0.000320
2026-03-24 13:23:38.241120	0.000315	-0.000662	0.006993	0.012294	-0.000177	0.000220	-0.000914	0.000190	0.186549	0.540614	-0.540630	-1.217229	0.398725	-1.232337	1.580476	0.413505	3.110388	3.055537	3.680578	3.271657	0.021012	0.005903	0.000648	0.000648
2026-03-24 13:23:39.238103	0.000314	-0.000664	0.006992	0.012292	-0.000178	0.000223	-0.000916	0.000190	0.186220	0.540614	-0.540959	-1.217229	0.398725	-1.232994	1.579819	0.411863	3.110388	3.056194	3.680907	3.271986	0.021012	0.005903	0.000648	0.000320
2026-03-24 13:23:40.255525	0.000314	-0.000663	0.006992	0.012294	-0.000179	0.000221	-0.000916	0.000189	0.186549	0.540614	-0.540630	-1.217229	0.398725	-1.232337	1.580147	0.412191	3.110717	3.055866	3.680907	3.271986	0.020355	0.005903	0.000648	-0.000009
2026-03-24 13:23:41.242986	0.000316	-0.000662	0.006995	0.012294	-0.000180	0.000219	-0.000911	0.000190	0.186549	0.540614	-0.540959	-1.217229	0.398725	-1.232665	1.579819	0.411863	3.110717	3.056194	3.680907	3.271657	0.020355	0.005903	0.000320	0.000320
2026-03-24 13:23:42.256331	0.000315	-0.000663	0.006994	0.012293	-0.000179	0.000221	-0.000915	0.000188	0.186549	0.540614	-0.540630	-1.217885	0.398068	-1.232665	1.580147	0.412848	3.110717	3.056523	3.680578	3.271329	0.020683	0.005903	0.000320	-0.000009
2026-03-24 13:23:43.242364	0.000314	-0.000664	0.006991	0.012293	-0.000178	0.000222	-0.000916	0.000190	0.186220	0.540942	-0.540630	-1.217557	0.398068	-1.232665	1.579162	0.411206	3.111045	3.055866	3.681235	3.271329	0.021340	0.005903	0.000648	0.000648
2026-03-24 13:23:44.261687	0.000313	-0.000664	0.006993	0.012293	-0.000179	0.000222	-0.000916	0.000190	0.185892	0.540942	-0.540959	-1.217557	0.397083	-1.235293	1.576206	0.407921	3.111045	3.056194	3.680578	3.271657	0.020683	0.005903	0.000320	0.000320
2026-03-24 13:23:45.251699	0.000315	-0.000661	0.006995	0.012295	-0.000180	0.000219	-0.000912	0.000189	0.186549	0.540614	-0.540959	-1.217229	0.398068	-1.233979	1.577848	0.410220	3.110717	3.055866	3.680578	3.271986	0.020683	0.006232	0.000648	0.000648
2026-03-24 13:23:46.257518	0.000315	-0.000662	0.006995	0.012294	-0.000180	0.000221	-0.000914	0.000189	0.186549	0.540614	-0.540959	-1.217229	0.397411	-1.233651	1.578834	0.410220	3.110060	3.055866	3.680907	3.271657	0.020355	0.005903	0.000320	0.000320
2026-03-24 13:23:47.256860	0.000315	-0.000663	0.006993	0.012293	-0.000176	0.000223	-0.000915	0.000190	0.186549	0.540614	-0.540630	-1.217229	0.398725	-1.233979	1.578505	0.409892	3.110388	3.056194	3.680578	3.271657	0.021012	0.005903	0.000320	-0.000009
2026-03-24 13:23:48.254422	0.000314	-0.000663	0.006992	0.012293	-0.000179	0.000223	-0.000915	0.000189	0.186549	0.540614	-0.540630	-1.217229	0.398396	-1.232665	1.579819	0.411863	3.110388	3.055866	3.680578	3.271657	0.020683	0.005903	0.000648	0.000320
2026-03-24 13:23:49.243855	0.000315	-0.000662	0.006995	0.012295	-0.000179	0.000218	-0.000913	0.000189	0.186877	0.540285	-0.540630	-1.217229	0.397083	-1.234308	1.577191	0.409235	3.111045	3.056194	3.680578	3.271329	0.020683	0.006232	0.000977	-0.000009
2026-03-24 13:23:50.242256	0.000315	-0.000662	0.006994	0.012295	-0.000178	0.000221	-0.000914	0.000188	0.186220	0.540614	-0.540630	-1.217557	0.397739	-1.233979	1.578505	0.409892	3.111045	3.055866	3.680907	3.271329	0.021012	0.005903	0.000320	-0.000009
2026-03-24 13:23:51.248774	0.000315	-0.000663	0.006991	0.012292	-0.000178	0.000222	-0.000915	0.000188	0.186877	0.540614	-0.540959	-1.217229	0.398396	-1.232665	1.580804	0.413176	3.110717	3.055537	3.680907	3.271986	0.020683	0.005903	-0.000009	0.000320
2026-03-24 13:23:52.260181	0.000314	-0.000664	0.006992	0.012293	-0.000177	0.000220	-0.000916	0.000189	0.186220	0.540942	-0.540630	-1.217229	0.398396	-1.232665	1.580476	0.412520	3.110717	3.056523	3.680578	3.271657	0.020355	0.005903	0.000648	0.000320
2026-03-24 13:23:53.280572	0.000315	-0.000661	0.006993	0.012294	-0.000179	0.000218	-0.000912	0.000190	0.186549	0.540942	-0.540630	-1.217229	0.398725	-1.232009	1.580476	0.412848	3.110388	3.056523	3.680578	3.271657	0.020683	0.006232	0.000648	-0.000009
2026-03-24 13:23:54.654361	0.000317	-0.000663	0.006993	0.012295	-0.000179	0.000220	-0.000914	0.000189	0.186549	0.540285	-0.540959	-1.217557	0.451933	-1.133475	1.716781	0.580684	3.110388	3.056194	3.680578	3.271329	0.020683	0.005575	0.000648	-0.000337
2026-03-24 13:23:55.666804	0.000315	-0.000663	0.006993	0.012294	-0.000179	0.000224	-0.000916	0.000190	0.186549	0.540614	-0.540630	-1.217229	0.396754	-1.235293	1.575221	0.406279	3.110388	3.055866	3.680578	3.271657	0.020683	0.006232	0.000320	-0.000009
2026-03-24 13:23:56.651801	0.000316	-0.000664	0.006993	0.012295	-0.000179	0.000222	-0.000915	0.000190	0.186549	0.540614	-0.540630	-1.217557	0.398068	-1.232994	1.580147	0.411863	3.111045	3.056194	3.680578	3.271986	0.020683	0.005903	0.000320	0.000320
2026-03-24 13:23:57.657399	0.000317	-0.000662	0.006995	0.012297	-0.000179	0.000220	-0.000912	0.000191	0.186549	0.540614	-0.540630	-1.217557	0.397411	-1.234636	1.577520	0.409235	3.110717	3.056523	3.680578	3.271657	0.020683	0.005575	0.000320	-0.000009
2026-03-24 13:23:58.648943	0.000316	-0.000663	0.006994	0.012296	-0.000179	0.000220	-0.000915	0.000190	0.186220	0.540614	-0.540302	-1.217885	0.397739	-1.234308	1.577191	0.408907	3.110717	3.056194	3.680578	3.271657	0.020683	0.005903	0.000648	0.000320
2026-03-24 13:23:59.658534	0.000315	-0.000664	0.006992	0.012294	-0.000178	0.000222	-0.000915	0.000188	0.186549	0.540285	-0.540630	-1.217229	0.398068	-1.233651	1.578505	0.410549	3.111045	3.056194	3.680907	3.271986	0.020683	0.005903	0.000320	-0.000009
2026-03-24 13:24:00.654400	0.000314	-0.000663	0.006992	0.012295	-0.000179	0.000221	-0.000914	0.000188	0.186549	0.540614	-0.540959	-1.217229	0.397411	-1.234636	1.577191	0.407921	3.110717	3.055866	3.681235	3.271000	0.020355	0.005575	0.000648	-0.000009
2026-03-24 13:24:01.662698	0.000315	-0.000662	0.006997	0.012296	-0.000178	0.000218	-0.000912	0.000189	0.186220	0.540614	-0.540302	-1.217229	0.398725	-1.232009	1.580804	0.413505	3.110388	3.056194	3.681235	3.272314	0.020355	0.005575	0.000648	0.000320
2026-03-24 13:24:02.652886	0.000317	-0.000662	0.006994	0.012296	-0.000179	0.000220	-0.000913	0.000190	0.186549	0.540614	-0.540959	-1.217557	0.399710	-1.231680	1.581790	0.413833	3.110717	3.055866	3.680907	3.271657	0.021012	0.005903	0.000320	0.000320
2026-03-24 13:24:03.658595	0.000315	-0.000664	0.006992	0.012294	-0.000178	0.000222	-0.000915	0.000189	0.186877	0.540614	-0.540630	-1.217557	0.398396	-1.232337	1.581133	0.413176	3.110717	3.055866	3.680578	3.271986	0.020683	0.005903	0.000648	-0.000009
2026-03-24 13:24:04.657827	0.000316	-0.000662	0.006993	0.012295	-0.000178	0.000222	-0.000916	0.000189	0.186220	0.540285	-0.540630	-1.217229	0.398725	-1.231680	1.580804	0.413833	3.110388	3.055866	3.680578	3.271657	0.021012	0.005903	0.000648	-0.000009
2026-03-24 13:24:05.653799	0.000316	-0.000663	0.006994	0.012295	-0.000179	0.000218	-0.000913	0.000189	0.186549	0.540614	-0.540630	-1.217229	0.399382	-1.232009	1.581461	0.414162	3.111045	3.056523	3.681235	3.271657	0.020355	0.005903	0.000648	0.000320
2026-03-24 13:24:06.666458	0.000316	-0.000662	0.006995	0.012296	-0.000178	0.000219	-0.000912	0.000190	0.186549	0.540614	-0.540630	-1.217557	0.399053	-1.231680	1.581461	0.414162	3.110388	3.055537	3.681235	3.271657	0.020683	0.005903	0.000320	-0.000337
2026-03-24 13:24:07.653737	0.000315	-0.000661	0.006993	0.012294	-0.000178	0.000220	-0.000914	0.000188	0.186549	0.540614	-0.540630	-1.217885	0.399053	-1.231352	1.581461	0.413833	3.110388	3.056194	3.680907	3.271986	0.020683	0.006232	0.000648	0.000648
2026-03-24 13:24:08.652769	0.000315	-0.000663	0.006994	0.012295	-0.000178	0.000223	-0.000915	0.000189	0.186220	0.540285	-0.540959	-1.217229	0.399382	-1.231352	1.582118	0.415804	3.110717	3.056523	3.680907	3.271986	0.020355	0.005575	0.000320	-0.000009
2026-03-24 13:24:09.666415	0.000315	-0.000663	0.006994	0.012295	-0.000178	0.000220	-0.000914	0.000188	0.186549	0.540614	-0.540959	-1.217229	0.400039	-1.229381	1.584746	0.418103	3.111374	3.056194	3.680578	3.271657	0.020683	0.005903	0.000648	-0.000009
2026-03-24 13:24:10.652912	0.000316	-0.000662	0.006995	0.012296	-0.000179	0.000219	-0.000913	0.000190	0.186549	0.541270	-0.540959	-1.217229	0.400367	-1.229381	1.585074	0.419417	3.110388	3.055866	3.680907	3.271986	0.020683	0.005903	0.000320	-0.000009
2026-03-24 13:24:11.660894	0.000315	-0.000662	0.006992	0.012295	-0.000179	0.000222	-0.000915	0.000188	0.186549	0.540614	-0.540959	-1.217229	0.400039	-1.231023	1.583103	0.417118	3.111045	3.056194	3.680907	3.271657	0.020683	0.005903	0.000320	-0.000009
2026-03-24 13:24:12.654552	0.000315	-0.000663	0.006993	0.012296	-0.000177	0.000224	-0.000915	0.000190	0.186549	0.540942	-0.540630	-1.217557	0.399710	-1.230366	1.582775	0.416132	3.110388	3.055866	3.680578	3.271986	0.020355	0.005575	0.000648	-0.000009
2026-03-24 13:24:13.654188	0.000316	-0.000661	0.006995	0.012295	-0.000178	0.000219	-0.000914	0.000190	0.186877	0.540614	-0.540630	-1.217885	0.399053	-1.231023	1.581790	0.415804	3.110388	3.056523	3.681235	3.271657	0.021012	0.005575	0.000648	0.000320
2026-03-24 13:24:14.660825	0.000315	-0.000662	0.006993	0.012295	-0.000180	0.000219	-0.000914	0.000189	0.187206	0.540614	-0.540959	-1.217885	0.399382	-1.231023	1.582446	0.415147	3.111045	3.055866	3.680578	3.271657	0.020683	0.005903	0.000648	0.000320
2026-03-24 13:24:15.657019	0.000315	-0.000663	0.006992	0.012294	-0.000179	0.000219	-0.000917	0.000188	0.186549	0.540614	-0.540630	-1.217229	0.400039	-1.230695	1.583103	0.416461	3.111045	3.056523	3.681235	3.271657	0.021012	0.005903	0.000320	-0.000009
2026-03-24 13:24:16.652325	0.000314	-0.000664	0.006993	0.012294	-0.000178	0.000222	-0.000915	0.000189	0.186549	0.540614	-0.541287	-1.217557	0.399710	-1.230038	1.583760	0.416789	3.110388	3.055866	3.680578	3.271657	0.021012	0.005903	0.000320	-0.000009
2026-03-24 13:24:17.658474	0.000317	-0.000663	0.006994	0.012295	-0.000179	0.000219	-0.000914	0.000189	0.186549	0.540614	-0.540959	-1.217557	0.399053	-1.231352	1.582118	0.415476	3.111045	3.056523	3.681563	3.271657	0.020683	0.006232	0.000648	-0.000009
2026-03-24 13:24:18.655330	0.000316	-0.000661	0.006995	0.012296	-0.000179	0.000218	-0.000911	0.000190	0.186549	0.540942	-0.540630	-1.217557	0.398725	-1.232337	1.580804	0.414162	3.110388	3.055866	3.680907	3.271657	0.020355	0.005903	0.000648	-0.000009
2026-03-24 13:24:19.659698	0.000315	-0.000662	0.006993	0.012294	-0.000179	0.000222	-0.000915	0.000188	0.186549	0.540614	-0.540959	-1.217229	0.399382	-1.231352	1.582446	0.415147	3.110388	3.055866	3.680578	3.271986	0.020683	0.006232	0.000320	0.000320
2026-03-24 13:24:20.653367	0.000315	-0.000663	0.006993	0.012295	-0.000177	0.000223	-0.000916	0.000190	0.186549	0.540614	-0.540959	-1.217557	0.398725	-1.232009	1.581133	0.414162	3.110717	3.056194	3.680907	3.271329	0.021012	0.005903	0.000648	0.000320
2026-03-24 13:24:21.658667	0.000316	-0.000662	0.006994	0.012294	-0.000178	0.000220	-0.000914	0.000189	0.186549	0.540614	-0.540630	-1.217557	0.399382	-1.231680	1.581790	0.414490	3.110388	3.056194	3.680578	3.271329	0.021012	0.005903	0.000648	-0.000009
2026-03-24 13:24:22.657837	0.000316	-0.000661	0.006995	0.012295	-0.000178	0.000219	-0.000912	0.000189	0.186877	0.540614	-0.541287	-1.217229	0.399053	-1.232337	1.580476	0.413176	3.110717	3.056194	3.680907	3.271986	0.020683	0.005575	0.000648	-0.000009
2026-03-24 13:24:23.655385	0.000315	-0.000663	0.006992	0.012294	-0.000179	0.000221	-0.000915	0.000189	0.186549	0.540614	-0.540302	-1.217557	0.398725	-1.232337	1.579819	0.412848	3.110717	3.055866	3.680907	3.272314	0.020683	0.006232	0.000648	0.000320
2026-03-24 13:24:24.657828	0.000314	-0.000663	0.006992	0.012294	-0.000177	0.000223	-0.000916	0.000189	0.186877	0.540614	-0.541287	-1.218214	0.399382	-1.232009	1.581790	0.414819	3.110388	3.056194	3.681235	3.271986	0.020027	0.005903	0.000648	-0.000009
2026-03-24 13:24:25.661156	0.000316	-0.000663	0.006994	0.012295	-0.000180	0.000221	-0.000913	0.000188	0.186549	0.540942	-0.540630	-1.217229	0.399053	-1.231680	1.581461	0.413833	3.110388	3.055866	3.680578	3.271986	0.020355	0.005903	0.000648	-0.000009
2026-03-24 13:24:26.653513	0.000316	-0.000662	0.006996	0.012295	-0.000179	0.000219	-0.000912	0.000190	0.186877	0.540614	-0.541287	-1.217229	0.398725	-1.232665	1.581133	0.413176	3.110388	3.055866	3.680907	3.271657	0.021340	0.005575	0.000648	0.000320
2026-03-24 13:24:27.661744	0.000316	-0.000661	0.006994	0.012294	-0.000178	0.000221	-0.000916	0.000188	0.186549	0.540285	-0.540959	-1.217557	0.398725	-1.232337	1.581133	0.413505	3.111045	3.055866	3.680907	3.271657	0.021012	0.006232	0.000320	-0.000009
2026-03-24 13:24:28.665702	0.000315	-0.000664	0.006993	0.012295	-0.000178	0.000223	-0.000916	0.000189	0.186549	0.540942	-0.540959	-1.217557	0.399053	-1.232337	1.580476	0.413176	3.110717	3.056194	3.680907	3.271986	0.020683	0.005903	0.000648	0.000320
2026-03-24 13:24:29.655355	0.000316	-0.000663	0.006995	0.012296	-0.000178	0.000221	-0.000913	0.000189	0.186549	0.540614	-0.540302	-1.217229	0.398725	-1.232337	1.580804	0.412848	3.110388	3.055537	3.680907	3.271329	0.021012	0.005903	0.000320	0.000320
2026-03-24 13:24:30.656288	0.000316	-0.000662	0.006994	0.012297	-0.000180	0.000219	-0.000913	0.000187	0.185892	0.540614	-0.540959	-1.217557	0.398725	-1.232009	1.580804	0.412848	3.111045	3.056194	3.680578	3.271657	0.020683	0.005903	0.000648	-0.000009
2026-03-24 13:24:31.652343	0.000316	-0.000663	0.006995	0.012295	-0.000178	0.000221	-0.000914	0.000190	0.186549	0.540614	-0.540630	-1.217557	0.399053	-1.232337	1.580476	0.413176	3.110717	3.055537	3.680907	3.271657	0.021012	0.005903	0.000648	0.000320
2026-03-24 13:24:32.653163	0.000314	-0.000663	0.006993	0.012293	-0.000178	0.000223	-0.000917	0.000189	0.186549	0.540614	-0.540959	-1.217229	0.398068	-1.232994	1.579162	0.411206	3.110388	3.056194	3.680578	3.271329	0.021012	0.005575	0.000648	-0.000337
2026-03-24 13:24:33.651846	0.000314	-0.000663	0.006994	0.012293	-0.000178	0.000221	-0.000914	0.000189	0.186549	0.540614	-0.540959	-1.217229	0.398396	-1.232994	1.579490	0.412191	3.110717	3.055866	3.680907	3.271986	0.020355	0.005903	0.000648	0.000320
2026-03-24 13:24:34.656109	0.000316	-0.000661	0.006995	0.012297	-0.000178	0.000220	-0.000912	0.000189	0.186549	0.539957	-0.540630	-1.217557	0.398396	-1.232994	1.579490	0.411863	3.111374	3.055866	3.680250	3.271329	0.020683	0.005903	0.000648	-0.000009
2026-03-24 13:24:35.656780	0.000314	-0.000662	0.006995	0.012296	-0.000178	0.000221	-0.000913	0.000189	0.186549	0.540614	-0.540630	-1.217557	0.398725	-1.232337	1.579819	0.411863	3.111045	3.055866	3.680907	3.271986	0.020355	0.005903	0.000648	0.000320
2026-03-24 13:24:36.653062	0.000315	-0.000663	0.006993	0.012294	-0.000178	0.000222	-0.000916	0.000189	0.186220	0.540614	-0.540959	-1.217557	0.398725	-1.232337	1.580476	0.412520	3.110388	3.055866	3.680907	3.271986	0.020355	0.005575	0.000648	0.000320
2026-03-24 13:24:37.653664	0.000316	-0.000663	0.006994	0.012296	-0.000179	0.000221	-0.000913	0.000189	0.186220	0.540614	-0.540302	-1.217229	0.398396	-1.234308	1.577848	0.410220	3.110717	3.055866	3.680907	3.271986	0.020683	0.005903	0.000648	0.000320
2026-03-24 13:24:38.653361	0.000316	-0.000661	0.006994	0.012296	-0.000180	0.000220	-0.000913	0.000189	0.186220	0.540614	-0.540959	-1.217229	0.398396	-1.232665	1.579819	0.412520	3.110717	3.056194	3.680907	3.271986	0.020683	0.005903	0.000648	-0.000009
2026-03-24 13:24:39.660348	0.000315	-0.000664	0.006993	0.012296	-0.000178	0.000221	-0.000914	0.000189	0.186549	0.540614	-0.540630	-1.217557	0.398396	-1.232665	1.579819	0.412191	3.111045	3.055866	3.680578	3.271329	0.020683	0.005903	0.000648	-0.000337
