time_s	DCDT_Right_Slab_A1	DCDT_Right_Slab_A2	DCDT_Right_Slab_A3	DCDT_Right_Slab_B1	DCDT_Right_Slab_B3	DCDT_Left_Slab_B1	DCDT_Left_Slab_B2_Bot	DCDT_Left_Slab_B3	DCDT_Left_Slab_C1	DCDT_Left_Slab_C2	DCDT_Left_Slab_C3	DCDT_Beam_B2_Top	soil_plate_pressure	agg_plate_pressure	soil_pore_water_pressure	agg_pore_water_pressure	SG_2E_top	SG_3E_top	SG_4E_top	SG_4E_bot	SG_5E_top	SG_5E_bot	SG_6E_top	SG_7E_top
337.035	-0.002956	-0.001971	-0.008211	-0.015765	0.632915	1.120657	1.433013	1.567672	0.002628	0.001971	0.007883	0.009525	0.000000	0.000827	-0.000329	0.000000	-0.000007	-0.000010	-0.000019	0.000015	-0.000015	0.000011	-0.000010	-0.000011
338.039	-0.003284	-0.001971	-0.008868	-0.016094	0.633244	1.120329	1.433013	1.567343	0.002299	0.000985	0.007883	0.010510	0.000000	0.000827	-0.000329	0.000000	-0.000010	-0.000011	-0.000022	0.000018	-0.000015	0.000014	-0.000015	-0.000011
339.041	-0.002956	-0.002299	-0.008540	-0.016422	0.633244	1.120329	1.432027	1.566358	0.002628	0.001642	0.007883	0.010510	0.000330	0.000827	0.000000	0.000331	-0.000011	-0.000010	-0.000025	0.000022	-0.000017	0.000018	-0.000015	-0.000012
340.035	-0.002956	-0.001971	-0.008540	-0.016094	0.633572	1.121314	1.433670	1.568985	0.002628	0.001642	0.008540	0.009854	0.000330	0.000827	-0.000657	0.000331	-0.000009	-0.000011	-0.000027	0.000026	-0.000020	0.000017	-0.000015	-0.000012
341.036	-0.003613	-0.002299	-0.008540	-0.016094	0.633244	1.120329	1.431370	1.566029	0.003284	0.001642	0.007883	0.009854	0.000659	0.000827	0.000000	-0.000331	-0.000010	-0.000012	-0.000031	0.000030	-0.000021	0.000020	-0.000020	-0.000012
342.035	-0.003284	-0.001642	-0.008868	-0.016094	0.632915	1.119672	1.431042	1.565044	0.002628	0.000985	0.007883	0.010182	0.000330	0.000827	-0.000329	0.000000	-0.000013	-0.000014	-0.000038	0.000031	-0.000025	0.000025	-0.000024	-0.000014
343.035	-0.003284	-0.001971	-0.008868	-0.016094	0.632587	1.119672	1.431699	1.565701	0.002299	0.000985	0.007883	0.009854	0.000000	0.000827	0.000000	0.000000	-0.000015	-0.000014	-0.000042	0.000036	-0.000028	0.000027	-0.000026	-0.000014
344.035	-0.002956	-0.002299	-0.008540	-0.015765	0.633244	1.119672	1.431699	1.565701	0.002628	0.001642	0.007883	0.009854	0.000000	0.000827	0.000000	0.000000	-0.000013	-0.000013	-0.000047	0.000043	-0.000032	0.000029	-0.000026	-0.000016
345.039	-0.002956	-0.002299	-0.009196	-0.016094	0.633244	1.120329	1.431042	1.564716	0.002628	0.001642	0.007554	0.010182	0.000330	0.000827	0.000000	0.000000	-0.000014	-0.000015	-0.000052	0.000045	-0.000036	0.000032	-0.000029	-0.000015
346.035	-0.002956	-0.001971	-0.008540	-0.016094	0.633244	1.119344	1.431042	1.564716	0.003284	0.001642	0.007883	0.010182	0.000659	0.000000	0.000000	0.000331	-0.000018	-0.000019	-0.000060	0.000049	-0.000038	0.000038	-0.000035	-0.000018
347.036	-0.002956	-0.001971	-0.008540	-0.015765	0.632258	1.119344	1.430385	1.564716	0.002956	0.001642	0.007883	0.009197	0.000659	0.001653	-0.000329	0.000000	-0.000018	-0.000019	-0.000064	0.000054	-0.000042	0.000041	-0.000038	-0.000020
348.035	-0.002956	-0.002299	-0.009196	-0.016094	0.632587	1.119672	1.431370	1.564387	0.002628	0.001642	0.007883	0.009854	0.000330	0.000827	0.000000	0.000662	-0.000018	-0.000018	-0.000068	0.000061	-0.000047	0.000042	-0.000040	-0.000020
349.035	-0.002956	-0.002299	-0.009196	-0.015765	0.632587	1.119344	1.430385	1.564059	0.002299	0.001642	0.007883	0.010182	0.000659	0.000827	-0.000329	0.000000	-0.000018	-0.000021	-0.000075	0.000065	-0.000051	0.000045	-0.000041	-0.000021
350.039	-0.002956	-0.002299	-0.009196	-0.016094	0.633244	1.120000	1.431699	1.564387	0.002956	0.001314	0.008211	0.010182	0.000000	0.000827	-0.000329	0.000000	-0.000020	-0.000023	-0.000083	0.000069	-0.000053	0.000051	-0.000048	-0.000023
351.035	-0.003284	-0.002299	-0.008540	-0.016094	0.632258	1.119672	1.431370	1.564387	0.002299	0.001314	0.008211	0.010182	0.000330	0.000000	0.000000	0.000000	-0.000021	-0.000025	-0.000090	0.000074	-0.000055	0.000055	-0.000051	-0.000025
352.038	-0.002628	-0.002299	-0.008540	-0.016094	0.631930	1.118030	1.429728	1.562088	0.002628	0.001971	0.008211	0.009854	0.000330	0.000827	-0.000329	0.000000	-0.000021	-0.000025	-0.000092	0.000081	-0.000062	0.000055	-0.000051	-0.000025
353.042	-0.002956	-0.002299	-0.008868	-0.016094	0.631930	1.118358	1.429728	1.562745	0.002956	0.001642	0.007883	0.009854	0.000330	0.000827	-0.000329	0.000000	-0.000021	-0.000026	-0.000097	0.000085	-0.000064	0.000056	-0.000053	-0.000025
354.035	-0.003284	-0.002628	-0.008540	-0.016422	0.631930	1.117701	1.428414	1.559789	0.002299	0.001314	0.008540	0.009854	0.000000	0.000827	-0.000329	0.000000	-0.000023	-0.000028	-0.000104	0.000089	-0.000068	0.000064	-0.000058	-0.000026
355.039	-0.002956	-0.001971	-0.008540	-0.016094	0.632258	1.117701	1.428743	1.561103	0.003284	0.001642	0.008211	0.009854	0.000659	0.001653	0.000000	0.000000	-0.000024	-0.000031	-0.000110	0.000093	-0.000070	0.000065	-0.000063	-0.000028
356.035	-0.002956	-0.001971	-0.008540	-0.015765	0.632258	1.118687	1.429728	1.562088	0.003284	0.001971	0.008540	0.009854	0.000659	0.000827	-0.000657	0.000000	-0.000024	-0.000030	-0.000112	0.000097	-0.000073	0.000067	-0.000061	-0.000028
357.038	-0.003613	-0.001971	-0.008540	-0.015765	0.632258	1.117373	1.428414	1.561431	0.002956	0.001642	0.007883	0.009854	0.000000	0.001653	0.000000	0.000000	-0.000024	-0.000032	-0.000117	0.000102	-0.000076	0.000068	-0.000063	-0.000029
358.034	-0.002956	-0.002628	-0.008868	-0.015765	0.632258	1.118687	1.429400	1.561760	0.003284	0.001642	0.007883	0.009197	0.000330	0.001653	0.000329	0.000331	-0.000027	-0.000036	-0.000123	0.000104	-0.000078	0.000073	-0.000067	-0.000031
359.039	-0.003284	-0.001971	-0.008540	-0.015765	0.631930	1.118030	1.429400	1.562088	0.002628	0.001314	0.007554	0.009525	0.000330	0.000827	-0.000329	0.000331	-0.000028	-0.000036	-0.000127	0.000108	-0.000081	0.000076	-0.000070	-0.000030
360.035	-0.003284	-0.002299	-0.008540	-0.016422	0.632258	1.118687	1.429728	1.561760	0.002628	0.001314	0.008211	0.009854	0.000000	0.000827	-0.000329	0.000000	-0.000027	-0.000035	-0.000128	0.000111	-0.000082	0.000076	-0.000068	-0.000031
361.039	-0.002956	-0.001971	-0.008868	-0.016094	0.631930	1.118687	1.429728	1.562088	0.002628	0.001642	0.008211	0.009854	0.000000	0.001653	0.000000	0.000000	-0.000027	-0.000037	-0.000130	0.000114	-0.000086	0.000076	-0.000069	-0.000032
362.041	-0.002956	-0.002299	-0.008540	-0.015765	0.632587	1.119672	1.430714	1.564059	0.003284	0.000985	0.008211	0.009854	0.000000	0.000000	0.000000	0.000000	-0.000029	-0.000038	-0.000135	0.000115	-0.000086	0.000079	-0.000072	-0.000032
363.034	-0.002956	-0.001971	-0.008540	-0.015765	0.632915	1.119015	1.431042	1.563402	0.002628	0.001314	0.008540	0.009854	0.000330	0.000827	-0.000657	0.000000	-0.000031	-0.000040	-0.000139	0.000117	-0.000088	0.000082	-0.000075	-0.000034
364.038	-0.002956	-0.002299	-0.008211	-0.015765	0.632915	1.119672	1.431370	1.563730	0.002299	0.001642	0.008540	0.009854	0.000330	0.000000	0.000000	0.000000	-0.000030	-0.000039	-0.000139	0.000120	-0.000089	0.000080	-0.000070	-0.000032
365.041	-0.003284	-0.001971	-0.008540	-0.015765	0.633572	1.119672	1.431699	1.564387	0.002299	0.001314	0.008211	0.010182	0.000000	0.000827	0.000000	0.000000	-0.000030	-0.000038	-0.000139	0.000122	-0.000091	0.000080	-0.000070	-0.000035
366.034	-0.003284	-0.002299	-0.008540	-0.016422	0.632587	1.119344	1.431370	1.564716	0.002956	0.001642	0.008211	0.009854	0.000000	0.001653	-0.000329	0.000331	-0.000030	-0.000040	-0.000142	0.000122	-0.000090	0.000083	-0.000075	-0.000033
367.038	-0.003284	-0.002299	-0.008540	-0.015437	0.632587	1.119672	1.431699	1.564716	0.002299	0.001314	0.008211	0.010182	0.000330	0.000827	0.000000	0.000000	-0.000032	-0.000043	-0.000145	0.000122	-0.000091	0.000084	-0.000076	-0.000034
368.038	-0.003284	-0.002628	-0.008540	-0.016422	0.633572	1.120000	1.432027	1.565701	0.002299	0.001642	0.007883	0.010182	0.000659	0.000827	0.000000	-0.000662	-0.000031	-0.000042	-0.000145	0.000124	-0.000091	0.000084	-0.000076	-0.000033
369.037	-0.002299	-0.001971	-0.008540	-0.016094	0.633244	1.120000	1.432684	1.566029	0.003613	0.001971	0.008211	0.009854	0.000330	0.001653	-0.000329	0.000000	-0.000031	-0.000040	-0.000145	0.000126	-0.000092	0.000082	-0.000075	-0.000035
370.039	-0.002628	-0.001971	-0.008540	-0.016422	0.635214	1.122956	1.437939	1.572598	0.003284	0.002299	0.007883	0.010182	0.000330	0.000827	-0.000657	0.000000	-0.000032	-0.000042	-0.000148	0.000125	-0.000093	0.000084	-0.000076	-0.000035
371.035	-0.002956	-0.002299	-0.008211	-0.016094	0.633244	1.120986	1.434327	1.567672	0.003284	0.001642	0.008211	0.009854	0.000330	0.001653	0.000000	0.000000	-0.000032	-0.000044	-0.000146	0.000123	-0.000091	0.000086	-0.000076	-0.000033
372.035	-0.002956	-0.001971	-0.008868	-0.015765	0.633244	1.120329	1.433013	1.567015	0.002299	0.001971	0.008211	0.010182	0.000000	0.001653	0.000000	0.000000	-0.000031	-0.000041	-0.000146	0.000124	-0.000092	0.000085	-0.000077	-0.000034
373.038	-0.003284	-0.002299	-0.008540	-0.016094	0.633572	1.121643	1.433998	1.568000	0.002628	0.001642	0.008211	0.009854	0.000330	0.000827	0.000329	0.000000	-0.000031	-0.000042	-0.000145	0.000127	-0.000093	0.000083	-0.000074	-0.000035
374.038	-0.002956	-0.002299	-0.008540	-0.016094	0.633572	1.120329	1.433013	1.567015	0.002956	0.001642	0.008211	0.010182	0.000330	0.000827	0.000000	0.000331	-0.000032	-0.000042	-0.000145	0.000124	-0.000091	0.000085	-0.000077	-0.000035
375.038	-0.003284	-0.002299	-0.009196	-0.016094	0.633901	1.121971	1.434327	1.568329	0.002299	0.001971	0.008211	0.010182	-0.000330	0.000827	0.000000	0.000000	-0.000033	-0.000043	-0.000145	0.000124	-0.000093	0.000085	-0.000079	-0.000032
376.034	-0.002956	-0.001971	-0.008540	-0.016422	0.633244	1.120657	1.432684	1.566358	0.003284	0.001314	0.007883	0.010182	0.000000	0.001653	0.000329	0.000000	-0.000030	-0.000041	-0.000141	0.000124	-0.000090	0.000084	-0.000074	-0.000033
377.038	-0.002956	-0.002299	-0.008540	-0.016094	0.632258	1.119015	1.431042	1.563730	0.002628	0.001642	0.008211	0.010182	0.000330	0.000827	-0.000657	0.000000	-0.000030	-0.000040	-0.000139	0.000121	-0.000090	0.000079	-0.000072	-0.000034
378.034	-0.002956	-0.002299	-0.009196	-0.016094	0.632587	1.120000	1.431370	1.564716	0.002956	0.001971	0.008211	0.009854	0.000330	0.000827	-0.000329	0.000331	-0.000029	-0.000038	-0.000138	0.000118	-0.000087	0.000082	-0.000073	-0.000033
379.035	-0.003284	-0.002299	-0.008868	-0.016094	0.632587	1.119015	1.431042	1.563730	0.002299	0.000985	0.007883	0.009854	0.000330	0.001653	0.000000	0.000000	-0.000029	-0.000040	-0.000136	0.000115	-0.000085	0.000081	-0.000074	-0.000033
380.034	-0.003284	-0.002299	-0.008540	-0.016094	0.632587	1.119015	1.431370	1.563730	0.002628	0.002299	0.008211	0.010182	0.000659	0.000827	-0.000329	0.000000	-0.000029	-0.000038	-0.000133	0.000113	-0.000084	0.000078	-0.000071	-0.000031
381.034	-0.003284	-0.002299	-0.008540	-0.015765	0.632258	1.118687	1.430714	1.563730	0.002956	0.001642	0.008211	0.009854	0.000659	0.000827	-0.000329	0.000000	-0.000026	-0.000036	-0.000128	0.000112	-0.000083	0.000073	-0.000068	-0.000032
382.034	-0.002956	-0.002299	-0.008540	-0.015765	0.632915	1.119344	1.431042	1.563402	0.002299	0.001642	0.007883	0.010510	0.000330	0.001653	0.000000	0.000000	-0.000026	-0.000036	-0.000124	0.000109	-0.000080	0.000074	-0.000067	-0.000031
383.034	-0.002956	-0.002299	-0.008868	-0.015765	0.632587	1.118358	1.431042	1.563402	0.002299	0.000985	0.008211	0.010182	0.000330	0.000827	0.000000	0.000000	-0.000027	-0.000037	-0.000123	0.000104	-0.000078	0.000074	-0.000070	-0.000030
384.038	-0.002956	-0.002299	-0.008868	-0.016094	0.632915	1.119344	1.431042	1.564059	0.002628	0.001971	0.007883	0.009854	0.000330	0.000827	-0.000329	0.000000	-0.000027	-0.000035	-0.000118	0.000102	-0.000075	0.000069	-0.000067	-0.000030
385.041	-0.002956	-0.002628	-0.009196	-0.016094	0.632258	1.119015	1.431042	1.563402	0.002299	0.001642	0.008211	0.009854	0.000330	0.001653	0.000000	0.000000	-0.000023	-0.000032	-0.000112	0.000099	-0.000073	0.000068	-0.000060	-0.000030
386.036	-0.003284	-0.002956	-0.009525	-0.016094	0.631930	1.118687	1.430385	1.562745	0.002628	0.001971	0.007883	0.009854	0.000659	0.002480	-0.000329	0.000331	-0.000024	-0.000032	-0.000109	0.000095	-0.000071	0.000064	-0.000060	-0.000028
387.034	-0.002956	-0.002956	-0.008868	-0.015765	0.631930	1.118358	1.429071	1.561760	0.003284	0.001642	0.007883	0.009854	0.000330	0.000827	0.000000	0.000000	-0.000023	-0.000030	-0.000106	0.000089	-0.000068	0.000065	-0.000061	-0.000028
388.034	-0.002956	-0.002956	-0.009196	-0.016094	0.631930	1.117701	1.428743	1.560446	0.002628	0.001314	0.008211	0.010182	0.000330	0.000827	-0.000329	0.000000	-0.000024	-0.000029	-0.000100	0.000085	-0.000063	0.000061	-0.000058	-0.000027
389.038	-0.002628	-0.002299	-0.008868	-0.016094	0.632587	1.118687	1.431370	1.563402	0.002628	0.001642	0.007883	0.010182	0.000330	0.000827	0.000000	-0.000331	-0.000021	-0.000027	-0.000092	0.000082	-0.000062	0.000056	-0.000054	-0.000026
390.042	-0.002956	-0.002299	-0.008540	-0.016094	0.631930	1.118030	1.429728	1.562416	0.002299	0.001971	0.008211	0.009854	0.000330	0.000827	0.000000	-0.000331	-0.000021	-0.000026	-0.000088	0.000078	-0.000059	0.000053	-0.000051	-0.000026
391.035	-0.002956	-0.002628	-0.008868	-0.016094	0.632587	1.118358	1.429728	1.561760	0.001971	0.001314	0.008211	0.010510	0.000000	0.000827	-0.000329	0.000000	-0.000021	-0.000026	-0.000086	0.000072	-0.000055	0.000054	-0.000051	-0.000023
392.034	-0.002956	-0.002628	-0.008540	-0.016094	0.632587	1.119344	1.430714	1.563073	0.002628	0.000985	0.008540	0.010182	0.000330	0.000827	0.000000	0.000000	-0.000021	-0.000025	-0.000079	0.000067	-0.000051	0.000049	-0.000048	-0.000022
393.038	-0.002956	-0.002628	-0.008868	-0.016094	0.632258	1.118687	1.429400	1.562088	0.002628	0.001971	0.007883	0.010182	0.000659	0.001653	-0.000329	0.000331	-0.000019	-0.000022	-0.000073	0.000065	-0.000048	0.000044	-0.000044	-0.000023
394.034	-0.002956	-0.002299	-0.008868	-0.016094	0.632258	1.118030	1.429728	1.562088	0.002299	0.001314	0.007554	0.010182	0.000330	0.000827	0.000000	0.000000	-0.000016	-0.000022	-0.000067	0.000058	-0.000044	0.000041	-0.000038	-0.000022
395.035	-0.002956	-0.002299	-0.008540	-0.016094	0.631930	1.118030	1.429728	1.561760	0.002299	0.002299	0.008540	0.009854	0.000330	0.000827	0.000657	0.000000	-0.000019	-0.000022	-0.000062	0.000055	-0.000042	0.000040	-0.000039	-0.000020
396.034	-0.002956	-0.002956	-0.008540	-0.016094	0.632258	1.118358	1.430385	1.562088	0.002628	0.001642	0.008540	0.009854	0.000330	0.001653	0.000000	0.000000	-0.000017	-0.000020	-0.000057	0.000050	-0.000038	0.000038	-0.000035	-0.000020
397.034	-0.002956	-0.002628	-0.008540	-0.016094	0.632587	1.118358	1.430714	1.562416	0.002299	0.000985	0.008211	0.009854	0.000330	0.001653	0.000329	0.000000	-0.000015	-0.000017	-0.000051	0.000047	-0.000035	0.000032	-0.000031	-0.000018
398.034	-0.003284	-0.002299	-0.008540	-0.016094	0.633244	1.119015	1.431042	1.563402	0.002628	0.001642	0.008540	0.010182	0.000000	0.000827	-0.000329	0.000331	-0.000015	-0.000017	-0.000047	0.000043	-0.000033	0.000029	-0.000027	-0.000016
399.035	-0.003284	-0.002299	-0.008868	-0.016094	0.631930	1.118030	1.431042	1.562745	0.002628	0.001971	0.008540	0.010182	0.000659	0.000827	-0.000657	0.000331	-0.000013	-0.000016	-0.000043	0.000038	-0.000029	0.000027	-0.000027	-0.000015
400.085	-0.003284	-0.002299	-0.008868	-0.016094	0.632258	1.119015	1.431042	1.562745	0.002628	0.001971	0.007883	0.009854	0.000000	0.000827	0.000329	0.000000	-0.000015	-0.000016	-0.000039	0.000033	-0.000026	0.000026	-0.000025	-0.000015
401.384	0.000657	-0.000985	-0.000985	-0.007554	0.637513	1.121971	1.424145	1.562416	-0.000985	0.000000	0.000657	0.000985	0.000000	0.000827	0.000000	0.000000	-0.000009	-0.000012	-0.000020	0.000020	-0.000013	0.000013	-0.000013	-0.000013
402.384	0.000328	-0.000657	-0.001971	-0.007554	0.642440	1.129854	1.434327	1.575226	-0.001642	0.000000	0.000657	0.001314	0.000000	0.000827	0.000000	0.000000	-0.000012	-0.000013	-0.000020	0.000016	-0.000013	0.000013	-0.000013	-0.000013
403.388	0.000328	-0.000657	-0.001642	-0.007226	0.642112	1.129197	1.435312	1.574897	-0.001642	0.000985	0.000657	0.001642	0.000330	0.000827	-0.000329	0.000000	-0.000010	-0.000010	-0.000017	0.000019	-0.000012	0.000012	-0.000012	-0.000013
404.385	0.000657	-0.000985	-0.001314	-0.007226	0.642440	1.128868	1.434655	1.574897	-0.001314	0.000000	0.000985	0.001971	0.000000	0.000000	0.000000	0.000331	-0.000008	-0.000011	-0.000016	0.000018	-0.000014	0.000010	-0.000009	-0.000015
405.385	0.000328	-0.000985	-0.001314	-0.007883	0.642440	1.129854	1.435640	1.575554	-0.001314	-0.000328	0.000657	0.001314	0.000000	0.000827	-0.000657	0.000000	-0.000010	-0.000012	-0.000018	0.000017	-0.000012	0.000014	-0.000012	-0.000014
406.388	0.000328	-0.000985	-0.001314	-0.006897	0.642440	1.129854	1.435640	1.576211	-0.001314	0.000328	0.001314	0.001314	-0.000330	0.000827	0.000000	0.000000	-0.000010	-0.000014	-0.000018	0.000015	-0.000012	0.000013	-0.000013	-0.000012
407.390	0.000657	-0.000657	-0.001314	-0.007883	0.642440	1.129854	1.435312	1.575554	-0.000985	-0.000328	0.000657	0.001971	0.000000	0.000827	0.000000	-0.000331	-0.000009	-0.000012	-0.000016	0.000018	-0.000013	0.000011	-0.000011	-0.000011
408.383	0.000328	-0.000985	-0.001314	-0.007554	0.642440	1.129854	1.435640	1.576540	-0.000985	0.000000	0.000657	0.001314	0.000330	0.000827	-0.000329	0.000331	-0.000007	-0.000010	-0.000017	0.000019	-0.000013	0.000012	-0.000009	-0.000012
409.388	0.000328	-0.000985	-0.000985	-0.007554	0.643097	1.130511	1.436626	1.577853	-0.001971	-0.000328	0.000985	0.001642	0.000000	0.000827	0.000000	0.000331	-0.000008	-0.000012	-0.000018	0.000020	-0.000013	0.000013	-0.000012	-0.000013
410.387	0.000328	-0.000657	-0.000657	-0.007554	0.643097	1.130839	1.435640	1.576540	-0.000985	0.000000	0.000328	0.001971	-0.000330	0.000000	-0.000329	0.000331	-0.000012	-0.000013	-0.000023	0.000019	-0.000015	0.000017	-0.000016	-0.000013
411.387	0.000328	-0.000657	-0.001642	-0.007554	0.642440	1.129854	1.435312	1.575554	-0.001314	-0.000328	0.000657	0.001314	0.000000	0.000000	0.000000	0.000000	-0.000010	-0.000013	-0.000024	0.000023	-0.000018	0.000018	-0.000015	-0.000014
412.386	0.000328	-0.000657	-0.000985	-0.007226	0.642440	1.129854	1.435312	1.576540	-0.001314	0.000985	0.000657	0.001642	0.000000	0.000000	0.000000	0.000000	-0.000010	-0.000012	-0.000027	0.000029	-0.000020	0.000017	-0.000017	-0.000015
413.388	0.000657	-0.000985	-0.001314	-0.007226	0.642112	1.129854	1.435640	1.575554	-0.000985	0.000000	0.000657	0.001314	0.000000	0.000827	-0.000329	0.000000	-0.000012	-0.000015	-0.000033	0.000030	-0.000024	0.000021	-0.000021	-0.000014
414.385	0.000657	-0.000657	-0.001314	-0.007226	0.642440	1.130839	1.436297	1.577525	-0.000657	0.000328	0.000985	0.001314	0.000000	0.001653	-0.000329	-0.000331	-0.000013	-0.000016	-0.000037	0.000034	-0.000024	0.000027	-0.000023	-0.000016
415.387	-0.000328	-0.000985	-0.001642	-0.007883	0.642769	1.130182	1.435640	1.576211	-0.001314	-0.000328	0.000657	0.001314	0.000330	0.001653	0.000000	0.000000	-0.000014	-0.000016	-0.000042	0.000037	-0.000030	0.000027	-0.000025	-0.000017
416.388	0.000328	-0.000985	-0.001314	-0.007554	0.642440	1.130511	1.436626	1.576540	-0.001314	0.000000	0.000657	0.001971	0.000000	0.000827	-0.000329	0.000331	-0.000016	-0.000017	-0.000045	0.000043	-0.000033	0.000029	-0.000028	-0.000018
417.383	0.000657	-0.000657	-0.001314	-0.007554	0.642769	1.130839	1.437611	1.578182	-0.001314	-0.000328	0.000328	0.001314	0.000000	0.000827	0.000000	-0.000331	-0.000015	-0.000016	-0.000052	0.000046	-0.000034	0.000033	-0.000031	-0.000019
418.388	0.000328	-0.000657	-0.001314	-0.007554	0.642769	1.130182	1.435640	1.576211	-0.000985	0.000328	0.000657	0.000985	-0.000659	0.000827	0.000000	0.000331	-0.000018	-0.000020	-0.000059	0.000050	-0.000039	0.000037	-0.000037	-0.000020
419.383	0.000328	-0.001314	-0.001314	-0.007226	0.642440	1.129854	1.435640	1.575883	-0.001314	-0.000328	0.000985	0.000985	0.000000	0.000000	0.000000	0.000000	-0.000017	-0.000019	-0.000063	0.000057	-0.000043	0.000039	-0.000038	-0.000022
420.388	0.000657	-0.000657	-0.001314	-0.007554	0.642769	1.130839	1.435969	1.575883	-0.001314	0.000000	0.000657	0.001314	-0.000659	0.000827	0.000000	0.000000	-0.000017	-0.000021	-0.000068	0.000062	-0.000046	0.000041	-0.000040	-0.000021
421.388	0.000657	-0.000985	-0.001314	-0.007226	0.642440	1.129197	1.434655	1.574241	-0.001314	-0.000328	0.000657	0.001642	0.000000	0.000827	-0.000329	0.000000	-0.000020	-0.000022	-0.000075	0.000066	-0.000049	0.000046	-0.000043	-0.000023
422.385	0.000657	-0.000985	-0.001314	-0.007226	0.641783	1.129525	1.434655	1.575226	-0.001642	0.000000	0.001314	0.001971	0.000000	0.000000	0.000000	0.000000	-0.000022	-0.000025	-0.000083	0.000070	-0.000052	0.000053	-0.000049	-0.000026
423.387	0.000985	-0.000328	-0.001642	-0.007226	0.642112	1.129197	1.434655	1.574241	-0.001642	-0.000328	0.000328	0.001314	0.000000	0.000827	0.000000	0.000000	-0.000021	-0.000026	-0.000087	0.000077	-0.000057	0.000055	-0.000051	-0.000026
424.384	0.000328	0.000000	-0.001314	-0.007554	0.642112	1.128868	1.434983	1.575226	-0.000985	-0.000328	0.000657	0.001314	0.000000	0.000827	0.000000	0.000331	-0.000022	-0.000025	-0.000091	0.000082	-0.000061	0.000054	-0.000051	-0.000027
425.384	0.000657	-0.000657	-0.001314	-0.007554	0.642112	1.129197	1.434655	1.574241	-0.001642	-0.000328	0.000328	0.001971	0.000330	0.000000	-0.000329	0.000000	-0.000022	-0.000028	-0.000097	0.000087	-0.000064	0.000058	-0.000054	-0.000028
426.383	0.000328	-0.001314	-0.001642	-0.007883	0.642112	1.129197	1.433998	1.573912	-0.001642	-0.000328	0.000657	0.001314	0.000000	0.000000	0.000000	-0.000331	-0.000025	-0.000031	-0.000105	0.000089	-0.000068	0.000064	-0.000060	-0.000029
427.383	0.000328	-0.000985	-0.001314	-0.007226	0.641455	1.128212	1.433013	1.574569	-0.000985	0.000328	0.000985	0.001642	-0.000330	0.000827	-0.000657	0.000000	-0.000025	-0.000030	-0.000109	0.000095	-0.000070	0.000066	-0.000061	-0.000030
